Employee Name,Gender,Employee ID,Work Experience,Position,Job Title,Educational Background,Recruitment Channel,Past Background,Interviewers Evaluation,Age,City,Promotion Status,Employee NPS,Training Duration h,Salary Adjustment,Length of Service,Supervisors Span,Non-Compete Clause,Performance Label
邱超,女,409260,7,销售主管,初级,学士,招聘网站,传统主机厂,75分位,20-25岁,其他城市,无,4,374,1.83 ,2-5年,3,无,TRUE
彭平,女,39791,8,市场经理,高级,硕士,招聘网站,腾讯系,50分位,35-40岁,常州市,有,6,392,1.15 ,5年以上,5,无,TRUE
龚娜,女,140225,9,财务经理,中级,硕士,猎头,供应链上下游企业,其他,20-25岁,上海市,有,10,278,0.03 ,6个月-1年,4,有,TRUE
崔明,男,408655,3,技术经理,高级,硕士,内推,阿里系,其他,25-30岁,其他城市,无,8,228,0.38 ,5年以上,9,无,TRUE
叶明,女,369316,0,运营经理,高级,硕士,猎头,阿里系,75分位,25-30岁,其他城市,无,6,61,(0.04),1-2年,6,无,FALSE
程伟,女,248457,8,市场专员,高级,博士,内推,供应链上下游企业,50分位,40岁以上,常州市,无,2,340,0.61 ,6个月-1年,8,无,TRUE
薛霞,女,362184,10,技术支持,初级,学士,猎头,阿里系,75分位,40岁以上,北京市,有,9,56,0.30 ,5年以上,5,无,TRUE
易磊,男,249904,10,销售代表,中级,硕士,内推,传统主机厂,其他,20-25岁,其他城市,无,4,94,1.32 ,2-5年,3,有,TRUE
杨娜,女,89403,8,运营专员,中级,学士,内推,供应链上下游企业,75分位,40岁以上,其他城市,有,9,64,1.47 ,6个月-1年,7,有,TRUE
阎艳,女,115159,11,数据分析师,初级,硕士,猎头,供应链上下游企业,其他,30-35岁,上海市,无,3,399,0.93 ,1-2年,2,有,TRUE
陆洋,女,269916,1,市场经理,中级,博士,内推,阿里系,其他,30-35岁,上海市,无,6,202,(0.81),2-5年,2,无,FALSE
陆勇,女,328307,5,销售主管,初级,硕士,招聘网站,阿里系,其他,25-30岁,北京市,有,1,395,1.81 ,5年以上,6,无,TRUE
邱秀英,女,476876,8,运营经理,高级,学士,猎头,腾讯系,75分位,25-30岁,常州市,有,7,82,1.63 ,5年以上,8,有,TRUE
陈艳,男,231426,12,技术支持,初级,学士,招聘网站,传统主机厂,50分位,35-40岁,其他城市,无,2,331,1.98 ,6个月-1年,8,有,TRUE
乔洋,男,250539,3,销售代表,中级,博士,内推,阿里系,其他,25-30岁,上海市,有,6,67,0.25 ,6个月-1年,5,无,TRUE
孙强,男,138657,9,运营专员,高级,博士,招聘网站,传统主机厂,75分位,25-30岁,其他城市,有,5,342,0.66 ,5年以上,7,有,TRUE
潘娜,男,120013,12,数据分析师,初级,学士,猎头,新势力主机厂,50分位,30-35岁,北京市,有,5,395,0.90 ,5年以上,5,无,TRUE
毛伟,男,7524,6,市场经理,高级,硕士,猎头,传统主机厂,其他,30-35岁,其他城市,有,8,51,0.02 ,0-6个月,4,无,TRUE
谭静,男,361288,14,销售主管,高级,硕士,招聘网站,腾讯系,其他,25-30岁,常州市,有,3,371,1.92 ,1-2年,2,无,TRUE
钱洋,男,496939,15,市场经理,中级,博士,猎头,阿里系,其他,20-25岁,上海市,有,6,358,0.88 ,1-2年,2,有,TRUE
石丽,女,389924,6,数据分析师,高级,博士,内推,腾讯系,其他,20-25岁,其他城市,有,9,312,0.16 ,6个月-1年,6,有,TRUE
余平,女,127569,13,产品经理,高级,学士,猎头,供应链上下游企业,75分位,30-35岁,北京市,有,9,350,0.66 ,6个月-1年,8,无,TRUE
顾明,女,49123,3,运营专员,中级,博士,招聘网站,传统主机厂,75分位,40岁以上,上海市,有,5,272,1.39 ,0-6个月,9,有,TRUE
石明,男,157291,14,人力资源经理,初级,学士,招聘网站,阿里系,75分位,35-40岁,常州市,无,9,49,1.51 ,6个月-1年,1,无,TRUE
罗敏,女,771,14,产品经理,初级,硕士,猎头,传统主机厂,75分位,30-35岁,其他城市,有,9,203,1.79 ,5年以上,10,无,TRUE
顾霞,女,393222,8,销售主管,初级,博士,招聘网站,新势力主机厂,75分位,30-35岁,常州市,有,8,386,0.79 ,6个月-1年,1,无,TRUE
钱强,女,167255,4,数据分析师,高级,博士,猎头,供应链上下游企业,50分位,30-35岁,北京市,无,8,396,1.81 ,2-5年,5,有,TRUE
张秀英,女,476689,2,软件工程师,初级,博士,招聘网站,供应链上下游企业,其他,20-25岁,其他城市,无,1,398,1.09 ,1-2年,2,无,TRUE
吕伟,男,300864,7,财务主管,初级,博士,猎头,供应链上下游企业,其他,20-25岁,常州市,无,5,334,0.75 ,6个月-1年,3,无,TRUE
曹艳,男,418209,11,销售经理,初级,硕士,内推,传统主机厂,75分位,35-40岁,上海市,有,6,268,1.99 ,6个月-1年,10,有,TRUE
田洋,男,417966,5,人力资源专员,高级,硕士,猎头,腾讯系,其他,20-25岁,常州市,有,4,270,1.75 ,1-2年,8,有,TRUE
潘勇,男,343097,1,运营经理,高级,博士,猎头,腾讯系,50分位,40岁以上,北京市,有,9,309,1.21 ,0-6个月,10,无,TRUE
武超,男,176817,1,市场专员,中级,硕士,招聘网站,新势力主机厂,75分位,25-30岁,上海市,无,3,307,0.07 ,1-2年,4,无,TRUE
雷敏,男,97354,12,技术总监,中级,学士,内推,传统主机厂,75分位,20-25岁,北京市,有,8,20,0.51 ,2-5年,3,有,TRUE
彭娟,男,26707,14,销售代表,中级,硕士,招聘网站,新势力主机厂,其他,30-35岁,上海市,无,9,92,(0.63),6个月-1年,10,有,FALSE
汤军,男,465832,11,财务分析师,初级,博士,招聘网站,腾讯系,75分位,35-40岁,上海市,有,4,202,1.46 ,0-6个月,8,无,TRUE
江平,女,381466,12,人力资源经理,中级,硕士,内推,供应链上下游企业,其他,20-25岁,上海市,无,2,303,1.07 ,2-5年,2,有,TRUE
唐强,男,36692,1,产品经理,中级,学士,内推,供应链上下游企业,50分位,20-25岁,上海市,无,2,249,0.44 ,1-2年,7,有,TRUE
尹秀兰,男,8986,4,运营专员,高级,博士,猎头,阿里系,75分位,40岁以上,常州市,无,1,258,1.94 ,6个月-1年,3,无,TRUE
曾明,女,70584,6,数据分析师,初级,博士,内推,供应链上下游企业,50分位,20-25岁,上海市,有,9,145,1.17 ,0-6个月,2,有,TRUE
雷刚,女,428836,3,销售主管,中级,学士,招聘网站,新势力主机厂,75分位,30-35岁,上海市,无,2,398,1.04 ,1-2年,2,无,TRUE
雷芳,男,109383,11,市场经理,初级,学士,内推,阿里系,其他,30-35岁,上海市,有,9,393,0.26 ,2-5年,5,无,TRUE
罗刚,女,26087,8,财务经理,中级,硕士,招聘网站,供应链上下游企业,50分位,35-40岁,常州市,无,8,98,(0.22),6个月-1年,5,有,FALSE
刘磊,男,354859,9,技术经理,高级,学士,招聘网站,供应链上下游企业,75分位,40岁以上,上海市,有,2,108,1.85 ,0-6个月,7,有,TRUE
苏芳,女,393178,9,运营经理,中级,博士,内推,腾讯系,75分位,35-40岁,常州市,无,8,158,1.82 ,0-6个月,1,有,TRUE
石杰,女,370341,7,市场专员,初级,博士,内推,供应链上下游企业,50分位,40岁以上,常州市,无,2,159,0.00 ,2-5年,10,无,FALSE
金娜,男,80517,15,技术支持,初级,学士,猎头,新势力主机厂,其他,30-35岁,北京市,有,7,12,0.60 ,6个月-1年,8,有,TRUE
易明,女,190126,8,销售代表,中级,硕士,猎头,供应链上下游企业,50分位,25-30岁,北京市,有,7,57,1.72 ,1-2年,2,无,TRUE
乔芳,女,470460,9,运营专员,初级,博士,招聘网站,新势力主机厂,其他,40岁以上,北京市,无,5,398,0.31 ,6个月-1年,5,无,TRUE
沈强,男,348311,9,数据分析师,中级,学士,内推,新势力主机厂,75分位,35-40岁,常州市,有,4,258,0.59 ,1-2年,6,无,TRUE
李娟,女,430818,7,市场经理,中级,硕士,内推,阿里系,50分位,20-25岁,常州市,无,7,388,1.14 ,5年以上,5,有,TRUE
吴秀英,女,226780,14,销售主管,高级,博士,内推,阿里系,50分位,30-35岁,其他城市,无,5,26,(0.83),1-2年,10,无,FALSE
方静,男,378373,2,运营经理,初级,学士,招聘网站,腾讯系,50分位,20-25岁,北京市,有,2,375,0.58 ,1-2年,10,无,TRUE
贺洋,男,222677,8,技术支持,中级,硕士,猎头,腾讯系,其他,35-40岁,常州市,无,9,229,0.00 ,5年以上,2,有,FALSE
魏军,男,374694,3,销售代表,初级,博士,内推,供应链上下游企业,其他,25-30岁,常州市,无,8,167,(0.41),5年以上,6,无,FALSE
曹秀英,男,276261,9,运营专员,中级,硕士,招聘网站,腾讯系,50分位,40岁以上,常州市,有,10,227,1.36 ,2-5年,6,有,TRUE
徐伟,男,306530,13,数据分析师,初级,学士,招聘网站,阿里系,50分位,40岁以上,北京市,无,2,180,(0.32),2-5年,7,有,FALSE
袁静,男,324843,5,市场经理,初级,博士,猎头,供应链上下游企业,50分位,40岁以上,其他城市,无,10,362,1.44 ,6个月-1年,5,有,TRUE
夏娟,女,280512,5,销售主管,高级,博士,招聘网站,新势力主机厂,75分位,35-40岁,常州市,无,5,113,0.03 ,0-6个月,9,有,TRUE
范刚,男,179871,15,市场经理,初级,学士,招聘网站,供应链上下游企业,75分位,35-40岁,北京市,无,7,248,(0.40),6个月-1年,9,有,FALSE
石涛,男,326946,5,数据分析师,中级,博士,招聘网站,传统主机厂,其他,20-25岁,上海市,有,9,157,1.61 ,0-6个月,5,无,TRUE
苏洋,女,61513,9,产品经理,高级,学士,招聘网站,传统主机厂,75分位,20-25岁,其他城市,无,2,151,(0.08),6个月-1年,0,无,FALSE
龙刚,女,206898,11,运营专员,高级,博士,招聘网站,腾讯系,其他,20-25岁,常州市,无,1,22,(0.24),1-2年,8,有,FALSE
蒋艳,女,88647,11,人力资源经理,中级,博士,内推,腾讯系,50分位,20-25岁,上海市,有,8,196,0.73 ,2-5年,8,无,TRUE
董超,女,120703,5,产品经理,初级,硕士,招聘网站,阿里系,75分位,25-30岁,其他城市,有,8,139,0.47 ,6个月-1年,0,有,TRUE
罗艳,男,127904,8,销售主管,高级,学士,招聘网站,阿里系,其他,25-30岁,上海市,有,6,387,0.49 ,5年以上,5,有,TRUE
沈静,女,13045,11,数据分析师,高级,学士,内推,腾讯系,50分位,20-25岁,上海市,有,10,89,1.26 ,0-6个月,8,有,TRUE
夏敏,女,84259,1,软件工程师,高级,硕士,猎头,新势力主机厂,50分位,40岁以上,北京市,有,1,392,0.38 ,1-2年,3,有,TRUE
范秀兰,女,329691,15,财务主管,初级,硕士,猎头,传统主机厂,其他,40岁以上,上海市,有,3,26,0.93 ,2-5年,7,无,TRUE
廖磊,女,422411,10,销售经理,初级,学士,内推,供应链上下游企业,75分位,40岁以上,上海市,无,2,167,(0.43),0-6个月,2,有,FALSE
李杰,女,469130,13,人力资源专员,高级,博士,猎头,腾讯系,其他,30-35岁,北京市,无,8,88,(0.42),1-2年,1,有,FALSE
马娜,男,42703,10,运营经理,初级,硕士,内推,新势力主机厂,75分位,40岁以上,常州市,有,6,311,0.52 ,6个月-1年,4,有,TRUE
赖敏,女,33989,12,市场专员,初级,硕士,内推,阿里系,50分位,35-40岁,北京市,有,2,157,1.80 ,0-6个月,3,无,TRUE
傅明,女,260982,15,技术总监,中级,学士,招聘网站,腾讯系,50分位,35-40岁,其他城市,有,3,40,1.53 ,1-2年,5,有,TRUE
杜丽,女,192429,3,销售代表,初级,博士,招聘网站,传统主机厂,75分位,35-40岁,其他城市,有,9,261,0.72 ,0-6个月,6,有,TRUE
万勇,女,175395,7,财务分析师,初级,博士,猎头,供应链上下游企业,75分位,35-40岁,上海市,无,9,396,1.46 ,1-2年,3,无,TRUE
邱娟,男,153504,14,人力资源经理,中级,博士,内推,新势力主机厂,75分位,35-40岁,上海市,无,4,167,(0.68),1-2年,6,无,FALSE
许磊,男,65658,2,产品经理,中级,学士,猎头,阿里系,75分位,35-40岁,北京市,无,7,192,(0.15),1-2年,7,有,FALSE
高明,女,108477,2,运营专员,高级,学士,内推,传统主机厂,75分位,35-40岁,北京市,有,3,25,0.65 ,5年以上,5,有,TRUE
潘娜,男,59010,5,数据分析师,初级,硕士,内推,腾讯系,其他,35-40岁,上海市,有,8,282,0.61 ,0-6个月,2,有,TRUE
孙艳,女,6845,1,销售主管,初级,博士,猎头,供应链上下游企业,75分位,25-30岁,北京市,无,2,308,1.76 ,2-5年,10,有,TRUE
江敏,男,400154,11,市场经理,中级,学士,猎头,新势力主机厂,其他,20-25岁,北京市,有,5,240,1.89 ,0-6个月,9,有,TRUE
任霞,男,55845,8,财务经理,高级,博士,猎头,新势力主机厂,50分位,30-35岁,上海市,有,3,119,1.63 ,5年以上,0,无,TRUE
阎霞,男,485746,3,技术经理,高级,硕士,内推,腾讯系,其他,40岁以上,北京市,无,10,372,0.53 ,0-6个月,10,有,TRUE
唐娜,男,81749,12,运营经理,中级,硕士,猎头,腾讯系,50分位,30-35岁,上海市,无,9,217,(0.05),6个月-1年,4,有,FALSE
段秀兰,男,139854,13,市场专员,初级,学士,猎头,传统主机厂,50分位,25-30岁,常州市,有,5,240,1.17 ,6个月-1年,0,无,TRUE
康娜,男,41641,6,技术支持,高级,硕士,内推,阿里系,50分位,35-40岁,其他城市,有,7,242,0.62 ,0-6个月,9,无,TRUE
尹娜,男,240500,2,销售代表,高级,博士,内推,传统主机厂,50分位,35-40岁,北京市,有,6,368,0.47 ,6个月-1年,1,无,TRUE
夏磊,男,69417,9,运营专员,中级,博士,招聘网站,供应链上下游企业,50分位,35-40岁,北京市,无,2,399,1.06 ,0-6个月,3,有,TRUE
孟平,女,91198,1,数据分析师,高级,博士,招聘网站,供应链上下游企业,50分位,20-25岁,其他城市,无,2,72,(0.20),6个月-1年,6,无,FALSE
曹敏,男,356226,13,市场经理,高级,学士,猎头,供应链上下游企业,50分位,35-40岁,常州市,无,10,111,(0.39),6个月-1年,8,无,FALSE
赖芳,男,90106,5,销售主管,高级,学士,招聘网站,供应链上下游企业,其他,30-35岁,上海市,有,3,217,0.94 ,2-5年,5,有,TRUE
常超,男,184447,14,运营经理,中级,博士,内推,供应链上下游企业,75分位,35-40岁,上海市,无,9,76,(0.03),1-2年,1,无,FALSE
何洋,女,178291,6,技术支持,中级,硕士,内推,传统主机厂,50分位,40岁以上,上海市,有,6,309,1.87 ,6个月-1年,4,无,TRUE
龙艳,女,87298,0,销售代表,初级,硕士,猎头,供应链上下游企业,其他,25-30岁,上海市,无,3,101,1.29 ,2-5年,1,无,TRUE
李洋,女,292609,4,运营专员,中级,学士,猎头,阿里系,50分位,30-35岁,上海市,无,4,18,(0.90),2-5年,10,无,FALSE
薛涛,男,250596,1,数据分析师,高级,博士,猎头,阿里系,75分位,20-25岁,其他城市,有,5,110,1.94 ,2-5年,2,有,TRUE
方静,男,471746,9,市场经理,中级,学士,内推,供应链上下游企业,75分位,35-40岁,常州市,有,3,361,0.26 ,2-5年,8,有,TRUE
康静,女,305203,15,销售主管,中级,博士,猎头,新势力主机厂,50分位,35-40岁,北京市,无,1,258,1.37 ,0-6个月,5,无,TRUE
傅杰,男,204199,7,市场经理,中级,硕士,猎头,腾讯系,50分位,40岁以上,北京市,有,8,197,1.13 ,6个月-1年,7,有,TRUE
王娜,女,97815,8,数据分析师,中级,学士,内推,供应链上下游企业,75分位,30-35岁,北京市,有,1,189,0.72 ,5年以上,2,有,TRUE
刘芳,男,221285,6,产品经理,中级,学士,猎头,腾讯系,其他,40岁以上,北京市,无,6,45,1.86 ,6个月-1年,2,有,TRUE
曹艳,男,314377,10,运营专员,初级,硕士,猎头,腾讯系,其他,40岁以上,上海市,无,9,296,0.58 ,1-2年,1,有,TRUE
程磊,男,423443,14,人力资源经理,初级,学士,招聘网站,新势力主机厂,其他,25-30岁,其他城市,有,4,339,0.23 ,2-5年,8,无,TRUE
姜洋,女,464496,1,产品经理,中级,硕士,猎头,腾讯系,其他,20-25岁,其他城市,有,2,78,0.74 ,1-2年,3,有,TRUE
萧强,女,391197,1,销售主管,初级,学士,内推,传统主机厂,50分位,30-35岁,北京市,无,8,54,(0.98),0-6个月,10,有,FALSE
康芳,男,121707,5,数据分析师,高级,博士,招聘网站,供应链上下游企业,75分位,40岁以上,常州市,有,2,108,1.47 ,0-6个月,7,有,TRUE
张秀英,男,497965,13,软件工程师,中级,博士,内推,供应链上下游企业,75分位,25-30岁,常州市,无,3,129,(0.65),5年以上,5,无,FALSE
夏丽,女,380419,5,财务主管,中级,学士,招聘网站,阿里系,50分位,40岁以上,北京市,无,3,241,(0.47),0-6个月,7,有,FALSE
陆平,女,52871,4,销售经理,初级,博士,猎头,传统主机厂,75分位,35-40岁,北京市,有,7,110,0.53 ,2-5年,6,有,TRUE
李超,男,416539,15,人力资源专员,中级,学士,内推,腾讯系,50分位,25-30岁,常州市,有,4,92,0.89 ,6个月-1年,3,有,TRUE
薛艳,男,35371,3,运营经理,高级,硕士,招聘网站,腾讯系,75分位,25-30岁,北京市,无,9,179,(0.57),6个月-1年,9,有,FALSE
孔强,男,244591,5,市场专员,高级,博士,招聘网站,传统主机厂,其他,40岁以上,上海市,无,3,264,1.77 ,2-5年,2,无,TRUE
易明,女,160926,5,技术总监,高级,硕士,猎头,腾讯系,其他,20-25岁,上海市,有,9,313,1.69 ,5年以上,8,有,TRUE
董磊,女,394590,14,销售代表,初级,博士,招聘网站,传统主机厂,其他,40岁以上,上海市,有,2,260,0.81 ,0-6个月,1,无,TRUE
廖娜,男,410046,10,财务分析师,中级,博士,猎头,阿里系,其他,20-25岁,常州市,有,4,287,1.70 ,1-2年,9,有,TRUE
田敏,男,37566,1,人力资源经理,中级,博士,招聘网站,阿里系,其他,20-25岁,其他城市,无,9,294,1.37 ,2-5年,9,有,TRUE
金秀英,女,435938,2,产品经理,中级,博士,招聘网站,新势力主机厂,50分位,25-30岁,常州市,无,6,80,(0.48),5年以上,1,有,FALSE
程平,男,435338,7,运营专员,初级,硕士,猎头,新势力主机厂,75分位,25-30岁,其他城市,无,5,62,0.19 ,2-5年,0,无,TRUE
戴艳,女,348178,13,数据分析师,高级,硕士,招聘网站,新势力主机厂,50分位,20-25岁,其他城市,无,9,183,(0.46),6个月-1年,10,无,FALSE
贾桂英,男,227417,13,销售主管,中级,博士,内推,腾讯系,其他,35-40岁,其他城市,无,5,93,(0.71),6个月-1年,7,有,FALSE
戴磊,男,132517,14,市场经理,高级,硕士,猎头,腾讯系,75分位,30-35岁,其他城市,有,3,237,0.63 ,2-5年,5,无,TRUE
龙丽,男,188561,5,财务经理,高级,硕士,内推,传统主机厂,其他,20-25岁,其他城市,有,9,214,1.05 ,5年以上,1,无,TRUE
蒋平,男,247908,8,技术经理,初级,学士,猎头,腾讯系,75分位,25-30岁,上海市,有,3,379,0.27 ,2-5年,10,无,TRUE
江刚,女,37179,12,运营经理,中级,硕士,猎头,供应链上下游企业,50分位,30-35岁,上海市,无,9,181,(0.54),0-6个月,6,无,FALSE
康刚,女,313902,9,市场专员,高级,硕士,招聘网站,阿里系,75分位,30-35岁,北京市,无,3,395,0.08 ,1-2年,3,无,TRUE
汪秀英,女,379029,2,技术支持,高级,硕士,内推,新势力主机厂,75分位,40岁以上,北京市,有,7,329,1.94 ,2-5年,1,有,TRUE
顾伟,女,80964,1,销售代表,高级,博士,招聘网站,腾讯系,50分位,35-40岁,上海市,无,3,337,0.77 ,2-5年,9,无,TRUE
黄丽,女,418169,2,运营专员,初级,学士,猎头,腾讯系,75分位,30-35岁,常州市,有,8,212,0.17 ,5年以上,8,有,TRUE
尹平,男,472719,12,数据分析师,中级,硕士,招聘网站,供应链上下游企业,75分位,25-30岁,其他城市,无,6,83,(0.31),0-6个月,9,有,FALSE
贺军,男,196172,0,市场经理,中级,博士,招聘网站,腾讯系,其他,40岁以上,上海市,有,7,394,1.01 ,1-2年,5,无,TRUE
段超,男,310806,6,销售主管,初级,学士,猎头,腾讯系,其他,30-35岁,其他城市,无,3,23,1.56 ,6个月-1年,3,有,TRUE
戴强,女,266069,7,运营经理,中级,博士,招聘网站,新势力主机厂,其他,35-40岁,常州市,无,6,312,0.58 ,6个月-1年,9,有,TRUE
熊艳,女,98261,4,技术支持,初级,学士,内推,传统主机厂,50分位,20-25岁,常州市,无,8,256,0.67 ,2-5年,7,有,TRUE
罗秀英,男,423954,11,销售代表,中级,硕士,招聘网站,阿里系,75分位,20-25岁,北京市,有,6,162,0.28 ,0-6个月,7,无,TRUE
陈娜,女,15872,2,运营专员,中级,硕士,猎头,阿里系,75分位,25-30岁,北京市,有,9,285,0.62 ,2-5年,2,无,TRUE
程磊,女,39087,4,数据分析师,高级,学士,猎头,阿里系,其他,30-35岁,北京市,无,4,225,(0.70),5年以上,1,有,FALSE
傅杰,男,426948,12,市场经理,中级,学士,内推,供应链上下游企业,75分位,30-35岁,其他城市,无,4,100,(0.04),2-5年,0,有,FALSE
